id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
240214205,df42289d-ac97-4ed0-88df-55ea22da5eff,2024-09-06 17:49:44,2024-09-06,2024-09-06 21:49:44 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 21:50:09 UTC,2024-09-07 14:07:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240214205,https://inaturalist-open-data.s3.amazonaws.com/photos/427932275/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38317477,-71.91173299,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240214431,8b2b2759-1e3d-49db-89c0-c7a4346ed4f9,2024-09-06 17:51:38,2024-09-06,2024-09-06 21:51:38 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 21:52:11 UTC,2024-09-07 14:07:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240214431,https://inaturalist-open-data.s3.amazonaws.com/photos/427932867/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38326716,-71.91179928,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240214615,2870fd76-288d-4335-ba69-635db71b6195,2024-09-06 17:52:52,2024-09-06,2024-09-06 21:52:52 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 21:53:25 UTC,2024-09-07 14:07:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240214615,https://inaturalist-open-data.s3.amazonaws.com/photos/427933202/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38323291,-71.91161244,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240214836,d5085e23-d61d-4c51-b526-0203187da42d,2024-09-06 17:53:46,2024-09-06,2024-09-06 21:53:46 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 21:54:16 UTC,2024-09-07 14:07:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240214836,https://inaturalist-open-data.s3.amazonaws.com/photos/427933438/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38324401,-71.91155038,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240214912,d80b8312-cbe4-4cfe-8264-bfa1eaacfdb1,2024-09-06 17:54:34,2024-09-06,2024-09-06 21:54:34 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 21:54:56 UTC,2024-09-07 14:07:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240214912,https://inaturalist-open-data.s3.amazonaws.com/photos/427933618/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38319995,-71.91142328,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240215080,8f1403b5-ed07-4c05-853c-be958c1c2842,2024-09-06 17:55:42,2024-09-06,2024-09-06 21:55:42 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 21:56:05 UTC,2024-09-07 14:07:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240215080,https://inaturalist-open-data.s3.amazonaws.com/photos/427933936/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38305879,-71.91149015,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240215636,e185ead3-f760-4d1b-a10b-7319496ead0d,2024-09-06 18:00:22,2024-09-06,2024-09-06 22:00:22 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:00:51 UTC,2024-09-07 14:07:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240215636,https://inaturalist-open-data.s3.amazonaws.com/photos/427935240/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38414187,-71.9111017,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240216670,1169ba09-80f4-442b-9d1e-e813ac180478,2024-09-06 18:07:25,2024-09-06,2024-09-06 22:07:25 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:08:06 UTC,2024-09-07 14:07:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240216670,https://inaturalist-open-data.s3.amazonaws.com/photos/427937145/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38441621,-71.91049025,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240216765,e398baff-4f5a-4b0d-a1a6-7cb9dd1e952d,2024-09-06 18:08:27,2024-09-06,2024-09-06 22:08:27 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:08:50 UTC,2024-09-07 14:07:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240216765,https://inaturalist-open-data.s3.amazonaws.com/photos/427937351/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38434557,-71.91052923,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240216934,fb25b742-244a-48d2-a71c-412580e0755f,2024-09-06 18:09:49,2024-09-06,2024-09-06 22:09:49 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:10:15 UTC,2024-09-07 14:07:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240216934,https://inaturalist-open-data.s3.amazonaws.com/photos/427937757/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.38419804,-71.91043955,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240217022,b90b6d83-3469-4a98-a1d5-1ac7271a0f18,2024-09-06 18:10:31,2024-09-06,2024-09-06 22:10:31 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:11:00 UTC,2024-09-07 14:06:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240217022,https://inaturalist-open-data.s3.amazonaws.com/photos/427937945/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 2W2, Canada",45.3841416,-71.91045588,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240218624,556ee763-b2c6-4712-b446-575be36b7d87,2024-09-06 18:23:33,2024-09-06,2024-09-06 22:23:33 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:23:56 UTC,2024-09-07 14:06:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240218624,https://inaturalist-open-data.s3.amazonaws.com/photos/427941317/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.38117547,-71.91070739,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240218794,ff49a5a7-83c8-4585-9b6b-d5bb32ec7405,2024-09-06 18:24:31,2024-09-06,2024-09-06 22:24:31 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:24:58 UTC,2024-09-07 14:06:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240218794,https://inaturalist-open-data.s3.amazonaws.com/photos/427941595/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.3811399,-71.91080696,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240218870,033ed36f-895a-4883-9581-42dda11e9047,2024-09-06 18:25:19,2024-09-06,2024-09-06 22:25:19 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:25:37 UTC,2024-09-07 14:06:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240218870,https://inaturalist-open-data.s3.amazonaws.com/photos/427941818/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.38106089,-71.9108434,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240218928,3f677dd8-5dbc-41bb-af38-1deba79928f9,2024-09-06 18:25:48,2024-09-06,2024-09-06 22:25:48 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:26:09 UTC,2024-09-07 14:05:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240218928,https://inaturalist-open-data.s3.amazonaws.com/photos/427941984/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.38104264,-71.9108812,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240219026,6b4cf42c-e6dc-4699-8457-0d09b53de6ba,2024-09-06 18:26:36,2024-09-06,2024-09-06 22:26:36 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:26:58 UTC,2024-09-07 14:05:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240219026,https://inaturalist-open-data.s3.amazonaws.com/photos/427942145/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.38104839,-71.91078848,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240219612,2c4abca9-f7c1-4605-a2cd-f80f8a91c0df,2024-09-06 18:31:17,2024-09-06,2024-09-06 22:31:17 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:31:41 UTC,2024-09-07 14:05:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240219612,https://inaturalist-open-data.s3.amazonaws.com/photos/427943229/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 5X1, Canada",45.3826116,-71.9093904,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240219776,5818dcf4-264e-4b5f-b705-1c7ebc8ae6ad,2024-09-06 18:32:18,2024-09-06,2024-09-06 22:32:18 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:32:44 UTC,2024-09-07 14:05:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240219776,https://inaturalist-open-data.s3.amazonaws.com/photos/427943469/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 5X1, Canada",45.38272865,-71.90935738,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240219978,59414070-f636-4ea8-9f45-10e77aeef9ea,2024-09-06 18:33:52,2024-09-06,2024-09-06 22:33:52 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:34:14 UTC,2024-09-07 14:04:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240219978,https://inaturalist-open-data.s3.amazonaws.com/photos/427943881/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 5X1, Canada",45.38312435,-71.90919891,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240220101,05dc0b6c-4563-47de-bef7-58252b4a053b,2024-09-06 18:35:12,2024-09-06,2024-09-06 22:35:12 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:35:31 UTC,2024-09-07 14:04:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240220101,https://inaturalist-open-data.s3.amazonaws.com/photos/427944223/medium.jpeg,,"",Amboisie à feuilles d'armoise ,2,0,false,2,"Sherbrooke, QC J1H 5X1, Canada",45.38349836,-71.90915147,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240220478,e1e2b390-0d99-41bb-a12f-b184e9ce2f06,2024-09-06 18:37:43,2024-09-06,2024-09-06 22:37:43 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:38:02 UTC,2024-09-07 14:04:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240220478,https://inaturalist-open-data.s3.amazonaws.com/photos/427944960/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 5X1, Canada",45.38413151,-71.90867381,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240220583,6df673ba-3d5e-43ce-81e9-07e2a1b342ff,2024-09-06 18:38:48,2024-09-06,2024-09-06 22:38:48 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-06 22:39:10 UTC,2024-09-07 14:04:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240220583,https://inaturalist-open-data.s3.amazonaws.com/photos/427945256/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 5X1, Canada",45.38396686,-71.90836304,3,,,,3,,,false,,,,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240382371,fa27f9d0-2fed-4a67-b0fb-3388ede26ded,2024-09-07 15:07:20,2024-09-07,2024-09-07 19:07:20 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:08:01 UTC,2024-09-08 18:48:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240382371,https://inaturalist-open-data.s3.amazonaws.com/photos/428256180/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37874427,-71.9048364,4,,,,4,,,false,,,,Ambrosia,,Plantae,53036
240382580,daadaf2e-3492-427c-9d9c-aa28ec60e5ba,2024-09-07 15:08:16,2024-09-07,2024-09-07 19:08:16 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:08:52 UTC,2024-09-10 02:09:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240382580,https://inaturalist-open-data.s3.amazonaws.com/photos/428256507/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37874056,-71.90484622,9,,,,9,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240382712,e23782fd-3426-4e9a-99c6-d49536c52ff9,2024-09-07 15:09:03,2024-09-07,2024-09-07 19:09:03 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:09:32 UTC,2024-09-10 02:08:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240382712,https://inaturalist-open-data.s3.amazonaws.com/photos/428256759/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37873311,-71.90486708,8,,,,8,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240382908,64dad67a-f070-4d02-a9f3-5a3156b18194,2024-09-07 15:09:58,2024-09-07,2024-09-07 19:09:58 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:10:25 UTC,2024-09-10 02:08:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240382908,https://inaturalist-open-data.s3.amazonaws.com/photos/428257110/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37869572,-71.90527962,5,,,,5,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240383149,88dbbe43-436b-442f-af0d-8af68cb8a510,2024-09-07 15:10:49,2024-09-07,2024-09-07 19:10:49 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:11:33 UTC,2024-09-10 02:07:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240383149,https://inaturalist-open-data.s3.amazonaws.com/photos/428257571/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.3785667,-71.90559007,6,,,,6,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240383371,79cf400a-449c-4084-9209-bcc31d944c24,2024-09-07 15:11:56,2024-09-07,2024-09-07 19:11:56 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:12:28 UTC,2024-09-10 02:07:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240383371,https://inaturalist-open-data.s3.amazonaws.com/photos/428257983/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37861255,-71.90570502,4,,,,4,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240383822,10515682-656e-4cff-b603-484e76ca967f,2024-09-07 15:14:03,2024-09-07,2024-09-07 19:14:03 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:14:31 UTC,2024-09-10 02:07:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240383822,https://inaturalist-open-data.s3.amazonaws.com/photos/428258863/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37839379,-71.90678417,7,,,,7,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240387647,a8e8af83-32ce-40cc-a22d-8401e3c7afed,2024-09-07 15:32:24,2024-09-07,2024-09-07 19:32:24 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:32:51 UTC,2024-09-10 02:06:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240387647,https://inaturalist-open-data.s3.amazonaws.com/photos/428266239/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37579191,-71.90921058,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240387776,8b3946cf-e05c-434b-94c2-1afbdced83fd,2024-09-07 15:33:02,2024-09-07,2024-09-07 19:33:02 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:33:41 UTC,2024-09-10 02:06:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240387776,https://inaturalist-open-data.s3.amazonaws.com/photos/428266520/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37569738,-71.90921933,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240387913,f64dea79-c95d-4b08-8a57-6de73871cf6b,2024-09-07 15:34:03,2024-09-07,2024-09-07 19:34:03 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:34:35 UTC,2024-09-10 02:05:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240387913,https://inaturalist-open-data.s3.amazonaws.com/photos/428266853/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37552043,-71.90928594,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
240388288,044c71fd-b071-4579-88db-2c0db1e62ba8,2024-09-07 15:36:15,2024-09-07,2024-09-07 19:36:15 UTC,Eastern Time (US & Canada),8529683,fritzno,,2024-09-07 19:36:47 UTC,2024-09-10 02:05:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240388288,https://inaturalist-open-data.s3.amazonaws.com/photos/428267612/medium.jpeg,,"",Amboisie à feuilles d'armoise ,0,0,false,2,"Sherbrooke, QC J1H 6L5, Canada",45.37464353,-71.90954194,3,,,,3,,,false,,,Ambroisie à feuilles d'armoise,Ambrosia artemisiifolia,petite herbe à poux,Plantae,53587
